id,created_at,updated_at,deleted_at,title,selected_type,file
612,2018-12-27 22:20:02.324784+03,2018-12-27 22:20:02.324784+03,,,,"{""FileName"":""Deutsch Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/612/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
613,2018-12-28 16:45:24.527651+03,2018-12-28 16:45:24.527651+03,2018-12-28 17:00:03.975931+03,,,"{""FileName"":""TimberRite Cab Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/613/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
623,2019-01-08 23:06:22.21219+03,2019-01-08 23:06:22.21219+03,,,,"{""FileName"":""End Manifold LH.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/623/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
614,2018-12-28 17:00:13.301004+03,2018-12-28 17:00:13.301004+03,2018-12-28 17:56:13.033351+03,,,"{""FileName"":""TimberRite Cab Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/614/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
615,2018-12-28 17:56:29.467153+03,2018-12-28 17:56:29.467153+03,2018-12-28 18:28:31.165778+03,,,"{""FileName"":""TimberRite Cab Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/615/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
624,2019-01-10 02:46:44.538944+03,2019-01-10 02:46:44.538944+03,,,,"{""FileName"":""Inlet LH.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/624/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
616,2018-12-28 18:28:40.031146+03,2018-12-28 18:28:47.862289+03,,,,"{""FileName"":""TimberRite Cab Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/616/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
617,2018-12-28 18:47:02.800727+03,2018-12-28 18:47:02.800727+03,,,,"{""FileName"":""TimberRite Terminal Box.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/617/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
618,2018-12-29 03:08:47.271523+03,2018-12-29 03:08:47.271523+03,,,,"{""FileName"":""GFB90510.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/618/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
619,2018-12-29 03:13:08.834111+03,2018-12-29 03:13:08.834111+03,,,,"{""FileName"":""lock-washers-811671-64_1000 (1).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/619/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
620,2019-01-07 20:39:54.938321+03,2019-01-07 20:39:54.938321+03,,,,"{""FileName"":""Aux Manifold RH.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/620/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
820,2019-07-20 02:54:08.027485+03,2019-07-20 02:54:08.027485+03,,,,"{""FileName"":""2dins.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/820/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
621,2019-01-07 23:43:51.92977+03,2019-01-07 23:43:51.92977+03,,,,"{""FileName"":""Aux Man LH.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/621/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
625,2019-01-10 03:07:23.336956+03,2019-01-10 03:07:23.336956+03,,,,"{""FileName"":""Inlet RH.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/625/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
626,2019-01-14 23:34:58.471804+03,2019-01-14 23:34:58.471804+03,,,,"{""FileName"":""3_4 Cylinder Barrel.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/626/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
627,2019-01-14 23:35:19.321069+03,2019-01-14 23:35:19.321069+03,,,,"{""FileName"":""3_4 Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/627/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
628,2019-01-15 00:19:54.194938+03,2019-01-15 00:19:54.194938+03,,,,"{""FileName"":""3_4 Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/628/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
629,2019-01-15 00:22:23.737959+03,2019-01-15 00:22:23.737959+03,,,,"{""FileName"":""3_4 Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/629/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
630,2019-01-15 21:29:14.763319+03,2019-01-15 21:29:14.763319+03,,,,"{""FileName"":""3_4 624 Cylinder Barrel.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/630/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
631,2019-01-16 01:31:32.973459+03,2019-01-16 01:31:32.973459+03,,,,"{""FileName"":""624 Motor Right Side_NoHoses.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/631/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
632,2019-01-17 04:32:34.020584+03,2019-01-17 04:32:34.020584+03,,,,"{""FileName"":""img_70282.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/632/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
633,2019-01-18 04:26:45.999344+03,2019-01-18 04:26:45.999344+03,,,,"{""FileName"":""F630900.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/633/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
634,2019-01-24 20:08:40.192376+03,2019-01-24 20:08:40.192376+03,,,,"{""FileName"":""624 valve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/634/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
635,2019-01-25 01:45:16.480084+03,2019-01-25 01:45:16.480084+03,,,,"{""FileName"":""LOAD SENSE 624 Valve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/635/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
636,2019-01-26 01:44:47.325568+03,2019-01-26 01:44:47.325568+03,,,,"{""FileName"":""bracket.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/636/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
638,2019-01-30 05:17:51.634541+03,2019-01-30 05:17:51.634541+03,,,,"{""FileName"":""timberrite.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/638/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
640,2019-01-30 05:44:18.397827+03,2019-01-30 05:44:18.397827+03,2019-02-27 22:52:38.591743+03,,,"{""FileName"":""ep910326.png.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/640/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
637,2019-01-30 01:24:16.379551+03,2019-01-30 01:24:16.379551+03,2019-02-27 22:53:15.846635+03,,,"{""FileName"":""timberrite.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/637/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
641,2019-01-30 05:45:03.054018+03,2019-01-30 05:45:03.054018+03,,,,"{""FileName"":""EP910326.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/641/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
642,2019-01-30 05:47:54.149746+03,2019-01-30 05:47:54.149746+03,,,,"{""FileName"":""EP910326C.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/642/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
643,2019-01-30 07:02:02.736268+03,2019-01-30 07:02:02.736268+03,,,,"{""FileName"":""EP910.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/643/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
646,2019-01-30 07:30:33.577071+03,2019-01-30 07:30:33.577071+03,,,,"{""FileName"":""hort.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/646/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1005,2020-05-13 22:40:56.660309+03,2020-05-13 22:40:56.660309+03,,,,"{""FileName"":""616 Serrated Meas Wheel Assembly.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1005/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1018,2020-06-28 04:36:25.538486+03,2020-06-28 04:36:25.538486+03,,,,"{""FileName"":""Measuring Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1018/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1023,2020-07-25 05:58:31.415888+03,2020-07-25 05:58:31.415888+03,2020-07-25 06:00:28.418319+03,,,"{""FileName"":""Sprocket Kit.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1023/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1024,2020-07-25 06:00:39.05446+03,2020-07-25 06:00:39.05446+03,,,,"{""FileName"":""Sprocket Kit.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1024/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1061,2020-08-09 03:56:25.807428+03,2020-08-09 03:56:25.807428+03,,,,"{""FileName"":""Bottom Delimb Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1061/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1091,2020-11-20 05:09:11.468765+03,2020-11-20 05:09:11.468765+03,,,,"{""FileName"":""tilt pin fitment.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1091/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1068,2020-08-11 03:30:02.289646+03,2020-08-11 03:30:02.289646+03,2020-08-11 03:31:58.302673+03,,,"{""FileName"":""Auto-Tension Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1068/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1069,2020-08-11 03:32:14.055294+03,2020-08-11 03:32:14.055294+03,2020-08-11 03:36:09.410975+03,,,"{""FileName"":""Auto-Tension Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1069/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1070,2020-08-11 03:36:25.366101+03,2020-08-11 03:36:25.366101+03,,,,"{""FileName"":""Auto-Tension Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1070/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1092,2020-12-16 05:02:46.512239+03,2020-12-16 05:02:46.512239+03,,,,"{""FileName"":""Main Saw Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1092/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1071,2020-08-30 02:51:39.572282+03,2020-08-30 02:51:39.572282+03,2020-08-30 03:09:15.739081+03,,,"{""FileName"":""623C Main Saw Assembly.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1071/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1073,2020-09-07 21:06:07.135047+03,2020-09-07 21:06:07.135047+03,,,,"{""FileName"":""624C Main Saw Assembly.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1073/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1077,2020-10-29 22:26:24.869949+03,2020-10-29 22:26:24.869949+03,,,,"{""FileName"":""4.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1077/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1084,2020-10-31 01:53:01.247093+03,2020-10-31 01:53:01.247093+03,,,,"{""FileName"":""Feed Cyl.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1084/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1085,2020-11-17 22:55:33.29307+03,2020-11-17 22:55:33.29307+03,,,,"{""FileName"":""Top Saw Assembly.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1085/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1087,2020-11-18 17:50:24.792976+03,2020-11-18 17:50:24.792976+03,,,,"{""FileName"":""623C tilt cyl side-web.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1087/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1088,2020-11-18 17:53:09.922652+03,2020-11-18 17:53:09.922652+03,,,,"{""FileName"":""623C tilt cyl side-web2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1088/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1089,2020-11-19 17:24:56.682257+03,2020-11-19 17:24:56.682257+03,,,,"{""FileName"":""tilt pin spacers-web.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1089/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1094,2020-12-17 03:48:47.705287+03,2020-12-17 03:48:47.705287+03,,,,"{""FileName"":""Feed Cyl 624C Complete with rod parts-web.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1094/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1095,2020-12-17 17:16:22.772137+03,2020-12-17 17:16:22.772137+03,,,,"{""FileName"":""Delimb Cylinder 624C-with Rod-web.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1095/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1096,2020-12-19 20:31:33.615396+03,2020-12-19 20:31:33.615396+03,,,,"{""FileName"":""Feed Cyl Guard LH Cyl.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1096/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1102,2020-12-19 23:30:03.365772+03,2020-12-19 23:30:03.365772+03,,,,"{""FileName"":""Tilt Cyl Guard.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1102/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1108,2020-12-21 16:39:59.596432+03,2020-12-21 16:39:59.596432+03,,,,"{""FileName"":""624C Side for Tilt Parts View.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1108/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1109,2020-12-21 17:06:15.656657+03,2020-12-21 17:06:15.656657+03,,,,"{""FileName"":""tilt pin fitment.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1109/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1112,2021-01-08 15:53:39.12151+03,2021-01-08 15:53:39.12151+03,,,,"{""FileName"":""Fixed Wheel2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1112/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1113,2021-01-08 16:04:20.144869+03,2021-01-08 16:04:20.144869+03,,,,"{""FileName"":""Valve Mount.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1113/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1115,2021-01-12 15:56:27.17511+03,2021-01-12 15:56:27.17511+03,2021-01-12 15:57:56.423965+03,,,"{""FileName"":""624C Side for Tilt Parts View.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1115/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1118,2021-01-17 04:55:38.26587+03,2021-01-17 04:55:38.26587+03,,,,"{""FileName"":""622C Valve Vank Diagram-web.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1118/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1124,2021-01-17 08:57:27.088902+03,2021-01-17 08:57:27.088902+03,,,,"{""FileName"":""Delimb 624C.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1124/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1130,2021-01-19 06:43:40.210069+03,2021-01-19 06:43:40.210069+03,,,,"{""FileName"":""Main Saw Prox.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1130/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1132,2021-01-20 08:11:29.99976+03,2021-01-20 08:11:29.99976+03,,,,"{""FileName"":""Case Drain Block2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1132/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1134,2021-01-20 08:33:14.539173+03,2021-01-20 08:33:14.539173+03,,,,"{""FileName"":""Case Drain Location2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1134/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1135,2021-01-20 16:57:48.17899+03,2021-01-20 16:57:48.17899+03,,,,"{""FileName"":""Feed Cylinder Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1135/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1138,2021-01-21 07:32:07.899192+03,2021-01-21 07:32:07.899192+03,,,,"{""FileName"":""Valve Bank Top View.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1138/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
645,2019-01-30 07:27:08.419907+03,2019-01-30 07:27:08.419907+03,,,,"{""FileName"":""tim.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/645/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
647,2019-01-30 08:13:30.782446+03,2019-01-30 08:13:30.782446+03,,,,"{""FileName"":""ep.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/647/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
648,2019-01-30 08:52:41.098554+03,2019-01-30 08:52:41.098554+03,,,,"{""FileName"":""MR242574_1.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/648/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
649,2019-02-04 22:08:41.439097+03,2019-02-04 22:08:41.439097+03,,,,"{""FileName"":""5.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/649/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
650,2019-02-06 01:10:04.195888+03,2019-02-06 01:10:04.195888+03,,,,"{""FileName"":""020.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/650/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
651,2019-02-06 19:39:03.925952+03,2019-02-06 19:39:03.925952+03,,,,"{""FileName"":""Feed Cyl.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/651/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
652,2019-02-06 19:39:13.013496+03,2019-02-06 19:39:13.013496+03,,,,"{""FileName"":""Feed Cyl Rod.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/652/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
653,2019-02-20 21:25:05.396553+03,2019-02-20 21:25:05.396553+03,,,,"{""FileName"":""20190217_105816.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/653/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
654,2019-02-20 21:26:12.252795+03,2019-02-20 21:26:12.252795+03,,,,"{""FileName"":""diam.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/654/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
436,2018-08-28 23:33:40.832194+03,2018-08-28 23:33:40.832194+03,2019-02-27 21:18:48.399021+03,,,"{""FileName"":""Assembly test.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/436/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
546,2018-11-14 03:39:04.151002+03,2018-11-14 03:39:04.151002+03,2019-02-27 21:23:34.890769+03,,,"{""FileName"":""624 oiler.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/546/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
579,2018-12-11 00:32:48.315083+03,2018-12-11 00:32:48.315083+03,2019-02-27 21:27:10.524438+03,,,"{""FileName"":""pumpthing.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/579/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
606,2018-12-27 15:30:18.482074+03,2018-12-27 15:30:18.482074+03,2019-02-27 21:28:00.40832+03,,,"{""FileName"":""Deutsch Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/606/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
